object_id,global_id,parent_global_id,monitoring_date,location,pool_id,transect_axis,total_transect_length,transect_notes,transect_distance_of_quadrat,side_of_transect_left_or_right,vegetation_zone,quadrat_notes,percent_bare_ground,percent_thatch,count_of_native_species_automatically_calculated,sum_of_native_cover_automatically_calculated,count_of_non_native_species_automatically_calculated,sum_of_non_native_cover_automatically_calculated,count_of_unknown_species_automatically_calculated,sum_of_unknown_cover_automatically_calculated,sum_of_all_cover_automatically_calculated,type,species,unlisted_species,other_cover_notes,percent_cover,location_pool_id,transect_axia,spp_cal_flora
2794,be3ecb03-082b-495b-895b-b287127f89c0,58a89be1-9ac1-4bfe-8dea-a4fb6ed4d33f,2019-05-24,Storke Ranch,North,minor,20,0,2,Left,transition,0,3,3,6,28,5,88,88,0,0,Non-Native,Festuca_perennis,NA,NA,75,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=11691
2795,2f5a1b36-b830-4285-8dbe-3b122fb6d22c,58a89be1-9ac1-4bfe-8dea-a4fb6ed4d33f,2019-05-24,Storke Ranch,North,minor,20,0,2,Left,transition,0,3,3,6,28,5,88,88,0,0,Non-Native,Medicago_polymorpha,NA,NA,1,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=5385
2796,ef011ecb-fe4a-4bc1-91ba-710b5dec950f,58a89be1-9ac1-4bfe-8dea-a4fb6ed4d33f,2019-05-24,Storke Ranch,North,minor,20,0,2,Left,transition,0,3,3,6,28,5,88,88,0,0,Non-Native,Vicia_sativa,NA,NA,10,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=8446
2797,39092f47-0de3-4f13-945a-ae635a57cd92,58a89be1-9ac1-4bfe-8dea-a4fb6ed4d33f,2019-05-24,Storke Ranch,North,minor,20,0,2,Left,transition,0,3,3,6,28,5,88,88,0,0,Non-Native,Lythrum_hyssopifolia,NA,NA,1,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=10626
2799,4bf424ed-3f73-43cd-87f8-44ff86703b2f,58a89be1-9ac1-4bfe-8dea-a4fb6ed4d33f,2019-05-24,Storke Ranch,North,minor,20,0,2,Left,transition,0,3,3,6,28,5,88,88,0,0,Non-Native,Polypogon_monspeliensis,NA,NA,1,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=6784
2860,b6f8e34f-7452-460c-a444-a693c2c9c98c,111429e8-bb5e-476c-8ae8-538734bc009d,2019-05-24,Storke Ranch,North,minor,20,0,4,Right,bottom,0,6,0,6,110,1,2,0,0,118,Native,Eryngium_vaseyi,NA,NA,35,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=3469
2861,fa9d4a39-9a4b-4f54-8138-ab58a1e0b755,111429e8-bb5e-476c-8ae8-538734bc009d,2019-05-24,Storke Ranch,North,minor,20,0,4,Right,bottom,0,6,0,6,110,1,2,0,0,118,Native,Eleocharis_macrostachya,NA,NA,20,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=2911
2862,a3344721-d8ca-4e3c-8f45-64c22d69319b,111429e8-bb5e-476c-8ae8-538734bc009d,2019-05-24,Storke Ranch,North,minor,20,0,4,Right,bottom,0,6,0,6,110,1,2,0,0,118,Native,Psilocarphus_brevissimus,NA,NA,38,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=6908
2863,63bda77c-b0ab-4061-9ea5-f3a86f003629,111429e8-bb5e-476c-8ae8-538734bc009d,2019-05-24,Storke Ranch,North,minor,20,0,4,Right,bottom,0,6,0,6,110,1,2,0,0,118,Native,Eleocharis_acicularis,NA,NA,15,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=2905
2864,70811304-8c6e-4270-92b9-faa9dcf68580,111429e8-bb5e-476c-8ae8-538734bc009d,2019-05-24,Storke Ranch,North,minor,20,0,4,Right,bottom,0,6,0,6,110,1,2,0,0,118,Native,Grindelia_camporum,NA,NA,1,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=3956
2865,de02f003-9cf0-40a9-9155-3af0fc15354f,111429e8-bb5e-476c-8ae8-538734bc009d,2019-05-24,Storke Ranch,North,minor,20,0,4,Right,bottom,0,6,0,6,110,1,2,0,0,118,Native,Ambrosia_psilostachya,NA,NA,1,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=298
2792,b6391c9f-ce9c-4b4e-b74b-f2df9d4caeb6,111429e8-bb5e-476c-8ae8-538734bc009d,2019-05-24,Storke Ranch,North,minor,20,0,4,Right,bottom,0,6,0,6,110,1,2,2,0,0,Non-Native,Lythrum_hyssopifolia,NA,NA,2,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=10626
2855,d6ad9d8e-81b0-4caf-9ca9-6d3d0c77428d,116debf6-e200-433a-9880-bd91906d3b88,2019-05-24,Storke Ranch,North,minor,20,0,6,Left,bottom,0,40,1,5,76,1,3,0,0,120,Native,Eleocharis_macrostachya,NA,NA,15,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=2911
2856,709336fd-1bdd-493a-a929-c903352556f4,116debf6-e200-433a-9880-bd91906d3b88,2019-05-24,Storke Ranch,North,minor,20,0,6,Left,bottom,0,40,1,5,76,1,3,0,0,120,Native,Psilocarphus_brevissimus,NA,NA,40,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=6908
2857,c58e315a-d2a8-48bb-9dce-7495e96e4c05,116debf6-e200-433a-9880-bd91906d3b88,2019-05-24,Storke Ranch,North,minor,20,0,6,Left,bottom,0,40,1,5,76,1,3,0,0,120,Native,Eleocharis_acicularis,NA,NA,10,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=2905
2858,a09b809e-0a0e-48f1-811c-c80152f4e5bd,116debf6-e200-433a-9880-bd91906d3b88,2019-05-24,Storke Ranch,North,minor,20,0,6,Left,bottom,0,40,1,5,76,1,3,0,0,120,Native,Eryngium_vaseyi,NA,NA,6,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=3469
2859,5f5e66b5-b68e-4b22-b409-586dc4606abb,116debf6-e200-433a-9880-bd91906d3b88,2019-05-24,Storke Ranch,North,minor,20,0,6,Left,bottom,0,40,1,5,76,1,3,0,0,120,Native,Plagiobothrys_undulatus,NA,NA,5,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=6609
2791,555442af-ef19-4a08-8bfc-f080ea17c1fc,116debf6-e200-433a-9880-bd91906d3b88,2019-05-24,Storke Ranch,North,minor,20,0,6,Left,bottom,0,40,1,5,76,1,3,3,0,0,Non-Native,Lythrum_hyssopifolia,NA,NA,3,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=10626
2849,880ff12f-55ba-4868-b472-31345d5fd1ff,c5b80499-20a7-40da-aa7e-b33f82644f26,2019-05-24,Storke Ranch,North,minor,20,0,8,Right,bottom,0,35,1,6,88,1,2,0,0,126,Native,Eleocharis_macrostachya,NA,NA,10,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=2911
2850,de02291b-7052-4c18-81ad-aeb10c656b69,c5b80499-20a7-40da-aa7e-b33f82644f26,2019-05-24,Storke Ranch,North,minor,20,0,8,Right,bottom,0,35,1,6,88,1,2,0,0,126,Native,Eryngium_vaseyi,NA,NA,20,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=3469
2851,2bebc52a-3387-42fe-8cc7-f7eca214933d,c5b80499-20a7-40da-aa7e-b33f82644f26,2019-05-24,Storke Ranch,North,minor,20,0,8,Right,bottom,0,35,1,6,88,1,2,0,0,126,Native,Psilocarphus_brevissimus,NA,NA,40,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=6908
2852,b52eb7bd-fa58-41ba-a816-a5edb70a0304,c5b80499-20a7-40da-aa7e-b33f82644f26,2019-05-24,Storke Ranch,North,minor,20,0,8,Right,bottom,0,35,1,6,88,1,2,0,0,126,Native,Eleocharis_acicularis,NA,NA,10,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=2905
2853,ff97afa3-9fa1-4100-86d3-e972d0fedff6,c5b80499-20a7-40da-aa7e-b33f82644f26,2019-05-24,Storke Ranch,North,minor,20,0,8,Right,bottom,0,35,1,6,88,1,2,0,0,126,Native,Crassula_aquatica,NA,NA,5,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=2406
2854,e8308d33-357e-4315-89b1-14ed7ee20f37,c5b80499-20a7-40da-aa7e-b33f82644f26,2019-05-24,Storke Ranch,North,minor,20,0,8,Right,bottom,0,35,1,6,88,1,2,0,0,126,Native,Plagiobothrys_undulatus,NA,NA,3,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=6609
2790,3e2ea85d-ba1a-4d78-af1c-1137522bce34,c5b80499-20a7-40da-aa7e-b33f82644f26,2019-05-24,Storke Ranch,North,minor,20,0,8,Right,bottom,0,35,1,6,88,1,2,2,0,0,Non-Native,Lythrum_hyssopifolia,NA,NA,2,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=10626
2842,d10cac82-191a-42d4-ab18-57b742e9264f,c59a8b33-ccc9-442d-bbc6-e169c95e79d9,2019-05-24,Storke Ranch,North,minor,20,0,10,Left,bottom,0,28,0,7,71,1,1,0,0,100,Native,Eryngium_vaseyi,NA,NA,30,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=3469
2843,a6fea91e-8664-4905-8a3d-fa97eff85915,c59a8b33-ccc9-442d-bbc6-e169c95e79d9,2019-05-24,Storke Ranch,North,minor,20,0,10,Left,bottom,0,28,0,7,71,1,1,0,0,100,Native,Eleocharis_macrostachya,NA,NA,7,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=2911
2844,f73bb3be-7638-4586-ad5f-4351ddd5d22c,c59a8b33-ccc9-442d-bbc6-e169c95e79d9,2019-05-24,Storke Ranch,North,minor,20,0,10,Left,bottom,0,28,0,7,71,1,1,0,0,100,Native,Eleocharis_acicularis,NA,NA,5,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=2905
2845,9ca56e8a-efc7-4342-bff9-771720e91255,c59a8b33-ccc9-442d-bbc6-e169c95e79d9,2019-05-24,Storke Ranch,North,minor,20,0,10,Left,bottom,0,28,0,7,71,1,1,0,0,100,Native,Psilocarphus_brevissimus,NA,NA,20,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=6908
2846,be04efcc-3c71-4e0c-9ac1-407387409b55,c59a8b33-ccc9-442d-bbc6-e169c95e79d9,2019-05-24,Storke Ranch,North,minor,20,0,10,Left,bottom,0,28,0,7,71,1,1,0,0,100,Native,Epilobium_campestre,NA,NA,1,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=11649
2847,d556665c-ab93-44f0-bd5e-0d59d49ad71b,c59a8b33-ccc9-442d-bbc6-e169c95e79d9,2019-05-24,Storke Ranch,North,minor,20,0,10,Left,bottom,0,28,0,7,71,1,1,0,0,100,Native,Plagiobothrys_undulatus,NA,NA,3,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=6609
2848,63ae2173-392e-4697-87fa-99bde15fdad6,c59a8b33-ccc9-442d-bbc6-e169c95e79d9,2019-05-24,Storke Ranch,North,minor,20,0,10,Left,bottom,0,28,0,7,71,1,1,0,0,100,Native,Crassula_aquatica,NA,NA,5,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=2406
2789,87ecf3f1-96b1-45aa-b478-21a6a67c9229,c59a8b33-ccc9-442d-bbc6-e169c95e79d9,2019-05-24,Storke Ranch,North,minor,20,0,10,Left,bottom,0,28,0,7,71,1,1,1,0,0,Non-Native,Lythrum_hyssopifolia,NA,NA,1,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=10626
2835,52e62707-6244-4b08-b354-74bb42986abd,3e74f3fc-639d-45f9-9cf1-eac84ee8219e,2019-05-24,Storke Ranch,North,minor,20,0,12,Right,bottom,0,40,0,7,68,1,1,0,0,109,Native,Eleocharis_macrostachya,NA,NA,10,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=2911
2836,cf6ec153-21d7-4efb-9313-beafc17f1054,3e74f3fc-639d-45f9-9cf1-eac84ee8219e,2019-05-24,Storke Ranch,North,minor,20,0,12,Right,bottom,0,40,0,7,68,1,1,0,0,109,Native,Eleocharis_acicularis,NA,NA,10,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=2905
2837,28ee40f3-d33d-4e34-9f5f-21ad2bd17ca7,3e74f3fc-639d-45f9-9cf1-eac84ee8219e,2019-05-24,Storke Ranch,North,minor,20,0,12,Right,bottom,0,40,0,7,68,1,1,0,0,109,Native,Psilocarphus_brevissimus,NA,NA,25,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=6908
2838,450f1565-9824-4fd0-82d6-9c8d97497208,3e74f3fc-639d-45f9-9cf1-eac84ee8219e,2019-05-24,Storke Ranch,North,minor,20,0,12,Right,bottom,0,40,0,7,68,1,1,0,0,109,Native,Plagiobothrys_undulatus,NA,NA,10,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=6609
2839,f4035a0a-1dc0-486e-893f-0d462612266e,3e74f3fc-639d-45f9-9cf1-eac84ee8219e,2019-05-24,Storke Ranch,North,minor,20,0,12,Right,bottom,0,40,0,7,68,1,1,0,0,109,Native,Eryngium_vaseyi,NA,NA,10,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=3469
2840,1863335f-23a3-46c3-a271-bf88e9471981,3e74f3fc-639d-45f9-9cf1-eac84ee8219e,2019-05-24,Storke Ranch,North,minor,20,0,12,Right,bottom,0,40,0,7,68,1,1,0,0,109,Native,Epilobium_campestre,NA,NA,1,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=11649
2841,2c9b44bc-6e31-4226-8ed7-61cbf979cea7,3e74f3fc-639d-45f9-9cf1-eac84ee8219e,2019-05-24,Storke Ranch,North,minor,20,0,12,Right,bottom,0,40,0,7,68,1,1,0,0,109,Native,Crassula_aquatica,NA,NA,2,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=2406
2788,ce184d8d-e01b-4d68-a9e2-ee76d409678a,3e74f3fc-639d-45f9-9cf1-eac84ee8219e,2019-05-24,Storke Ranch,North,minor,20,0,12,Right,bottom,0,40,0,7,68,1,1,1,0,0,Non-Native,Lythrum_hyssopifolia,NA,NA,1,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=10626
2829,4f47bd74-2354-4c26-b1c9-5eb5ab3a5148,1cbb53a0-2f68-46d7-8f40-e0f93624f72c,2019-05-24,Storke Ranch,North,minor,20,0,14,Left,transition,0,2,0,6,94,1,7,0,0,103,Native,Eleocharis_macrostachya,NA,NA,30,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=2911
2830,90741a4e-b61b-4fd4-b339-1c3fbf63d514,1cbb53a0-2f68-46d7-8f40-e0f93624f72c,2019-05-24,Storke Ranch,North,minor,20,0,14,Left,transition,0,2,0,6,94,1,7,0,0,103,Native,Eleocharis_acicularis,NA,NA,25,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=2905
2831,d4febd69-8852-4294-abb9-ab3072dd4f0a,1cbb53a0-2f68-46d7-8f40-e0f93624f72c,2019-05-24,Storke Ranch,North,minor,20,0,14,Left,transition,0,2,0,6,94,1,7,0,0,103,Native,Eryngium_vaseyi,NA,NA,12,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=3469
2832,ff0f596a-c8d7-407f-9dca-f431f5793d2c,1cbb53a0-2f68-46d7-8f40-e0f93624f72c,2019-05-24,Storke Ranch,North,minor,20,0,14,Left,transition,0,2,0,6,94,1,7,0,0,103,Native,Psilocarphus_brevissimus,NA,NA,25,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=6908
2833,6fdae432-8925-44e5-98a1-53c166327784,1cbb53a0-2f68-46d7-8f40-e0f93624f72c,2019-05-24,Storke Ranch,North,minor,20,0,14,Left,transition,0,2,0,6,94,1,7,0,0,103,Native,Plagiobothrys_undulatus,NA,NA,1,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=6609
2834,cf6a7e9a-c568-4403-9e4c-b476485d7a0c,1cbb53a0-2f68-46d7-8f40-e0f93624f72c,2019-05-24,Storke Ranch,North,minor,20,0,14,Left,transition,0,2,0,6,94,1,7,0,0,103,Native,Crassula_aquatica,NA,NA,1,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=2406
2787,27a9d192-dcf9-4d70-ac7e-4a644f958e68,1cbb53a0-2f68-46d7-8f40-e0f93624f72c,2019-05-24,Storke Ranch,North,minor,20,0,14,Left,transition,0,2,0,6,94,1,7,7,0,0,Non-Native,Lythrum_hyssopifolia,NA,NA,7,Storke Ranch - North,NA,https://www.calflora.org/app/taxon?crn=10626
671,d9e1b4d6-13a5-4259-9fce-41455e2af7ba,8cef7349-705c-4ab2-a3b5-936fadc7ea02,2019-05-01,West Campus,1,major,58,0,0,Right,edge,0,3,3,4,10,11,94,0,1,111,Native,Centromadia_parryi_australis,NA,NA,5,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=8895
672,a9c7f9e3-961a-41c1-9074-a00e6aab2739,8cef7349-705c-4ab2-a3b5-936fadc7ea02,2019-05-01,West Campus,1,major,58,0,0,Right,edge,0,3,3,4,10,11,94,0,1,111,Native,Eleocharis_macrostachya,NA,NA,1,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=2911
673,b2ea7360-61c4-4f1d-b75d-acb6bfd9cf9c,8cef7349-705c-4ab2-a3b5-936fadc7ea02,2019-05-01,West Campus,1,major,58,0,0,Right,edge,0,3,3,4,10,11,94,0,1,111,Native,Juncus_bufonius,NA,NA,1,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=4441
674,e7d79001-d012-4c8d-aca5-67363964350f,8cef7349-705c-4ab2-a3b5-936fadc7ea02,2019-05-01,West Campus,1,major,58,0,0,Right,edge,0,3,3,4,10,11,94,0,1,111,Native,Hordeum_brachyantherum,NA,NA,3,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=4218
590,eda0ed64-9e56-43a8-953b-f78b46e29def,8cef7349-705c-4ab2-a3b5-936fadc7ea02,2019-05-01,West Campus,1,major,58,0,0,Right,edge,0,3,3,4,10,11,94,94,0,1,Non-Native,Festuca_perennis,NA,NA,65,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=11691
591,1a3c77c2-5a08-4f23-85b6-66088abdf981,8cef7349-705c-4ab2-a3b5-936fadc7ea02,2019-05-01,West Campus,1,major,58,0,0,Right,edge,0,3,3,4,10,11,94,94,0,1,Non-Native,Avena_fatua,NA,NA,1,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=1018
592,e8338e6a-3924-4e41-8e40-e43bc6e2f1d8,8cef7349-705c-4ab2-a3b5-936fadc7ea02,2019-05-01,West Campus,1,major,58,0,0,Right,edge,0,3,3,4,10,11,94,94,0,1,Non-Native,Festuca_bromoides,NA,NA,1,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=11687
593,045d4c68-aed4-41b8-aa15-8d03137cdf09,8cef7349-705c-4ab2-a3b5-936fadc7ea02,2019-05-01,West Campus,1,major,58,0,0,Right,edge,0,3,3,4,10,11,94,94,0,1,Non-Native,Erodium_cicutarium,NA,NA,15,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=3448
594,b24f2504-99b3-4de8-b9d0-3e385ab42788,8cef7349-705c-4ab2-a3b5-936fadc7ea02,2019-05-01,West Campus,1,major,58,0,0,Right,edge,0,3,3,4,10,11,94,94,0,1,Non-Native,Bromus_hordeaceus,NA,NA,1,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=1202
595,d9e9be10-b563-4a70-9681-1da9ad9ac68c,8cef7349-705c-4ab2-a3b5-936fadc7ea02,2019-05-01,West Campus,1,major,58,0,0,Right,edge,0,3,3,4,10,11,94,94,0,1,Non-Native,Lythrum_hyssopifolia,NA,NA,5,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=10626
596,bef6a1dd-0d1c-4640-a573-94a1ad8500aa,8cef7349-705c-4ab2-a3b5-936fadc7ea02,2019-05-01,West Campus,1,major,58,0,0,Right,edge,0,3,3,4,10,11,94,94,0,1,Non-Native,Convolvulus_arvensis,NA,NA,2,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=2321
597,addc53a0-6b35-442f-996e-60c5e8fbd147,8cef7349-705c-4ab2-a3b5-936fadc7ea02,2019-05-01,West Campus,1,major,58,0,0,Right,edge,0,3,3,4,10,11,94,94,0,1,Non-Native,Plantago_lanceolata,NA,NA,1,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=6618
598,d456022e-fec3-4040-8bf3-598bedf79695,8cef7349-705c-4ab2-a3b5-936fadc7ea02,2019-05-01,West Campus,1,major,58,0,0,Right,edge,0,3,3,4,10,11,94,94,0,1,Non-Native,Vicia_sativa,NA,NA,1,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=8446
599,5b7849b9-4b2c-4410-b6e0-70ca6ae53e93,8cef7349-705c-4ab2-a3b5-936fadc7ea02,2019-05-01,West Campus,1,major,58,0,0,Right,edge,0,3,3,4,10,11,94,94,0,1,Non-Native,Rumex_crispus,NA,NA,1,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=7215
600,b09983e8-bf30-4c48-b91d-7d1612446c08,8cef7349-705c-4ab2-a3b5-936fadc7ea02,2019-05-01,West Campus,1,major,58,0,0,Right,edge,0,3,3,4,10,11,94,94,0,1,Non-Native,Medicago_polymorpha,NA,NA,1,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=5385
29,335ca477-4298-4585-9e1f-4fe9b749b8ae,1ca40112-4b03-40d3-9429-fa514bc25ffe,2019-05-01,West Campus,1,major,58,0,2,Left,edge,0,5,1,4,25,5,78,0,0,109,Native,Sisyrinchium_bellum,NA,NA,15,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=7632
30,f5cd92fe-b282-4f7d-b0cd-492ca2a602cb,1ca40112-4b03-40d3-9429-fa514bc25ffe,2019-05-01,West Campus,1,major,58,0,2,Left,edge,0,5,1,4,25,5,78,0,0,109,Native,Centromadia_parryi_australis,NA,NA,1,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=8895
31,2a100bfc-4c98-4557-bb64-9244120da271,1ca40112-4b03-40d3-9429-fa514bc25ffe,2019-05-01,West Campus,1,major,58,0,2,Left,edge,0,5,1,4,25,5,78,0,0,109,Native,Hordeum_brachyantherum,NA,NA,6,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=4218
32,4c8eb470-41c8-4f80-a800-1395c4dc00be,1ca40112-4b03-40d3-9429-fa514bc25ffe,2019-05-01,West Campus,1,major,58,0,2,Left,edge,0,5,1,4,25,5,78,0,0,109,Native,Juncus_bufonius,NA,NA,3,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=4441
53,49b7696a-f156-4335-ae05-88967520a816,1ca40112-4b03-40d3-9429-fa514bc25ffe,2019-05-01,West Campus,1,major,58,0,2,Left,edge,0,5,1,4,25,5,78,78,0,0,Non-Native,Festuca_perennis,NA,NA,50,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=11691
54,d01a4071-b570-40bb-893c-4f85b1c52bb9,1ca40112-4b03-40d3-9429-fa514bc25ffe,2019-05-01,West Campus,1,major,58,0,2,Left,edge,0,5,1,4,25,5,78,78,0,0,Non-Native,Avena_fatua,NA,NA,6,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=1018
55,e8ec57ee-c09c-4322-b2f7-92240163fa57,1ca40112-4b03-40d3-9429-fa514bc25ffe,2019-05-01,West Campus,1,major,58,0,2,Left,edge,0,5,1,4,25,5,78,78,0,0,Non-Native,Polypogon_monspeliensis,NA,NA,2,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=6784
56,f2c83b60-fd40-4f7a-965f-da7992f6fd77,1ca40112-4b03-40d3-9429-fa514bc25ffe,2019-05-01,West Campus,1,major,58,0,2,Left,edge,0,5,1,4,25,5,78,78,0,0,Non-Native,Lythrum_hyssopifolia,NA,NA,10,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=10626
57,5f9a8387-d662-4230-b751-c6c9e746c47b,1ca40112-4b03-40d3-9429-fa514bc25ffe,2019-05-01,West Campus,1,major,58,0,2,Left,edge,0,5,1,4,25,5,78,78,0,0,Non-Native,Erodium_cicutarium,NA,NA,10,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=3448
33,c0a2cd2b-22a5-432f-a701-a0b160966464,6c919e66-d53f-4f5b-8997-b015c2ea4c71,2019-05-01,West Campus,1,major,58,0,4,Right,transition,0,5,0,8,84,9,18,0,0,107,Native,Hordeum_brachyantherum,NA,NA,7,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=4218
34,67ec6494-49eb-41d0-9bb7-a90d9813f3fa,6c919e66-d53f-4f5b-8997-b015c2ea4c71,2019-05-01,West Campus,1,major,58,0,4,Right,transition,0,5,0,8,84,9,18,0,0,107,Native,Sisyrinchium_bellum,NA,NA,30,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=7632
35,3773f031-b095-4bcc-866a-aeffd2f411ce,6c919e66-d53f-4f5b-8997-b015c2ea4c71,2019-05-01,West Campus,1,major,58,0,4,Right,transition,0,5,0,8,84,9,18,0,0,107,Native,Psilocarphus_brevissimus,NA,NA,10,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=6908
36,4fbf6179-9b20-4f1d-b5f1-a69eee100dea,6c919e66-d53f-4f5b-8997-b015c2ea4c71,2019-05-01,West Campus,1,major,58,0,4,Right,transition,0,5,0,8,84,9,18,0,0,107,Native,Juncus_bufonius,NA,NA,15,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=4441
37,bd495c2d-b204-4712-96d6-6debba456cd7,6c919e66-d53f-4f5b-8997-b015c2ea4c71,2019-05-01,West Campus,1,major,58,0,4,Right,transition,0,5,0,8,84,9,18,0,0,107,Native,Eleocharis_acicularis,NA,NA,10,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=2905
38,7fe7372f-543b-4df0-9d31-e45fb680a9ea,6c919e66-d53f-4f5b-8997-b015c2ea4c71,2019-05-01,West Campus,1,major,58,0,4,Right,transition,0,5,0,8,84,9,18,0,0,107,Native,Centromadia_parryi_australis,NA,NA,3,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=8895
39,a8ce58bb-23b6-4c58-bdc1-bf1ad06fdee7,6c919e66-d53f-4f5b-8997-b015c2ea4c71,2019-05-01,West Campus,1,major,58,0,4,Right,transition,0,5,0,8,84,9,18,0,0,107,Native,Plantago_erecta,NA,NA,8,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=6615
40,101e95f4-3c91-4e1c-b248-e91dcd10f375,6c919e66-d53f-4f5b-8997-b015c2ea4c71,2019-05-01,West Campus,1,major,58,0,4,Right,transition,0,5,0,8,84,9,18,0,0,107,Native,Grindelia_camporum,NA,NA,1,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=3956
58,70132dee-a7a2-4795-b1d7-5ba7cce987b5,6c919e66-d53f-4f5b-8997-b015c2ea4c71,2019-05-01,West Campus,1,major,58,0,4,Right,transition,0,5,0,8,84,9,18,18,0,0,Non-Native,Spergularia_spp.,NA,NA,1,West Campus - 1,NA,NA
59,93059c11-f615-4b43-8150-c72cdd691429,6c919e66-d53f-4f5b-8997-b015c2ea4c71,2019-05-01,West Campus,1,major,58,0,4,Right,transition,0,5,0,8,84,9,18,18,0,0,Non-Native,Plantago_lanceolata,NA,NA,2,West Campus - 1,NA,https://www.calflora.org/app/taxon?crn=6618
